railway_station_code,railway_station_name,railway_latitude,railway_longitude,ghcnh_station_id,ghcnh_station_name,ghcnh_latitude,ghcnh_longitude,distance_km
AJNI,Ajni,21.1268588122,79.0825197485,42866099999,NAGPUR (MAYO HOSPITAL),21.15,79.117,4.41
AJP,Ajjampur,13.7283327,76.0097415,43258099999,SHIVAMOGGA,13.858,75.62,44.49
AJR,Ajaibpur,28.4728347205,77.59373730349999,42183099999,BULANDSHAHR,28.4,77.867,27.92
AK,Akola,20.723084,77.005497,42933099999,AKOLA,20.7,77.033,3.84
AKD,Akodia,23.378255,76.599245,42557099999,RAJGARH,24.0,76.717,70.17
AKE,Akanapet,18.110863,78.39630899999999,43083099999,MEDAK,18.05,78.267,15.25
AKJ,Akbarganj,26.531456000000002,81.501628,42372099999,FURSATGANJ AIRPORT,26.25,81.383,33.45
AKN,Akbarnagar,25.234880766899998,86.8345333624,42498099999,BHAGALPUR,25.233,86.95,11.62
AKOR,Akalkot Road,17.450243,76.13768900000001,43117099999,SOLAPUR,17.628,75.935,29.2
AKP,Anakapalle,17.695503,83.00885099999999,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,22.18
AKRD,Akurdi,18.64812,73.76424399999999,43063099999,PUNE,18.533,73.85,15.67
AKT,Akaltara,22.029121,82.422049,42782099999,BILASPUR,21.988,82.111,32.39
AKV,Ankleshwar,21.623889,73.000633,42840099999,SURAT,21.2,72.833,50.23
AKVD,Akividu,16.582653999999998,81.36905499999999,43184099999,NIDADAVOLE,16.833,81.583,35.97
ALB,Alia Bada,22.44677,70.210367,42737099999,RAJKOT,22.309,70.78,60.54
ALER,Aler,17.6459553,79.04834140000001,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,65.9
ALGP,Algapur,24.754753,92.59591800000001,42619099999,SILCHAR,24.75,92.8,20.61
ALJN,Aligarh,27.889584,78.074559,42262099999,ALIGARH,27.883,78.067,1.04
ALLP,Alappuzha,9.483759,76.32247600000001,43352099999,ALAPUZHA,9.55,76.417,12.72
ALM,Alamanda,18.012510000000002,83.271604,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,33.36
ALMR,Alampur,21.944012999999998,71.699156,42080199999,BHAVNAGAR,21.752,72.185,54.5
ALPR,Alampur Road,15.895657,78.047012,43213099999,KURNOOL,15.8,78.067,10.85
ALS,Amlori Sarsar,26.2947140024,84.3455775659,42488099999,CHAPRA,25.783,84.733,68.82
ALU,Ariyalur,11.150035,79.06831799999999,43324099999,ARIYALUR,11.167,79.0,7.69
ALUR,Alur Halt,12.98251226,75.99049337,43263099999,HASSAN,12.967,76.333,37.15
ALW,Alwal,17.505779,78.515006,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,8.28
AMB,Ambodala,19.8363234649,83.45635247989999,43042099999,BHAWANIPATNA,19.917,83.183,29.96
AMBR,Ambika Rohina,18.442254377900003,76.9437206531,43076099999,UDGIR,18.067,77.117,45.56
AMC,Amritapura,14.1395487324,76.24556342560001,43233099999,CHITRADURGA,14.233,76.433,22.72
AME,Amethi,26.153024000000002,81.806276,42372099999,FURSATGANJ AIRPORT,26.25,81.383,43.58
AMG,Alamnagar,26.84708,80.86031200000001,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,9.99
AMGA,Amjonga,25.9816211386,90.8529670435,42407099999,GOALPARA,26.183,90.633,31.37
AMH,Azamgarh,26.038607,83.160614,42479099999,LAL BAHADUR SHASTRI VARANASI INTL,25.45,82.867,71.75
AMI,Amravati,20.930082900000002,77.7577863,42937099999,AMRAOTI,20.933,77.783,2.64
AML,Amalsad,20.811373000000003,72.956092,42915099999,BULSAR,20.617,72.933,21.75
AMLA,Amla,21.919717000000002,78.123187,42860099999,BETUL,21.867,77.933,20.48
AMLI,Amli,25.828156,76.286156,42456099999,SHEOPUR,25.667,76.683,43.6
AMLP,Amalpur,22.161144,73.508313,42744099999,VALLABH VIDYANAGAR,22.567,72.933,74.41
AMM,Adirampatinam,10.332285228976446,79.38580758869648,43348099999,ATIRAMAPATTINAM,10.333,79.383,0.32
AMO,Amolwa,27.211161,84.478487,44449099999,SIMARA,27.159,84.98,49.94
AMP,Ahamadpur,23.8325090573,87.6928410938,42708099999,SHANTI NIKETAN,23.65,87.7,20.31
AMPA,Ambalappuzha,9.386059,76.363817,43352099999,ALAPUZHA,9.55,76.417,19.14
AMPL,Ammapalli Halt,25.2724414889,87.4585745682,42500099999,PURNEA,25.267,87.467,1.04
AMPR,Amarpura Rathan,29.483399000000002,74.078953,42123099999,GANGANAGAR,29.917,73.917,50.69
