station_code,station_name,latitude,longitude,state,zone,has_coordinates
GJUT,Gangsar Jaitu,30.445082000000003,74.87951100000001,Punjab,NR,True
GJWL,Gajwel,,,,,False
GK,Gola Gokaranath,28.084651,80.475468,Uttar Pradesh,NER,True
GKC,Gorakhpur Cant,26.750649,83.416821,,,True
GKH,Guskara,23.489998,87.733397,,,True
GKJ,Golakganj,26.108359,89.83064999999999,Assam,NFR,True
GKK,Gokak Road,16.205164,74.738839,Karnataka,SWR,True
GKL,Gokulpur,22.375923,87.293716,West Bengal,SER,True
GKP,Gorakhpur,26.759311,83.381499,,,True
GLA,Garla,17.487076,80.139236,Andhra Pradesh,SCR,True
GLG,Gulabhganj,23.684375,77.912351,,,True
GLGT,Golaghat,26.508626,93.9611898,Assam,NFR,True
GLNA,Gulana,27.10333,76.564974,Rajasthan,NWR,True
GLP,Gollaprolu,17.1516644909,82.290817561,,,True
GLPT,Goal Para Town,26.126534999999997,90.62065899999999,Assam,NFR,True
GLTA,Gehlota,26.6723715203,74.967556543,Rajasthan,NWR,True
GLU,Gullipadu,17.409805,82.63345,,,True
GLY,Gollapalli,16.818903000000002,78.157285,,,True
GM,Garmadi,23.72788,71.13394,,,True
GMAN,Gumani,24.798952096399997,87.8052776343,,,True
GMD,Guramkhedi,22.682206476,78.0778207251,Madhya Pradesh,WCR,True
GMDA,Gumada,18.889176000000003,83.457557,,,True
GMDN,Girimaidan,22.340478,87.306151,West Bengal,SER,True
GMH,Gamharia,22.796889,86.102793,,,True
GMIA,Gumia,23.802650999999997,85.82892199999999,,ECR,True
GMM,Gumman,30.842438,76.97194,Himachal Pradesh,NR,True
GMO,Nsc Bose J Gomo,23.873106,86.14823,,,True
GMR,Gahmar,25.488685,83.80443100000001,,,True
GMS,Garhmuktesar,28.781743,78.07350799999999,,,True
GMTO,Gumto,,,,,False
GNA,Goneana,30.318715,74.90948,Punjab,NR,True
GNB,ana Bharati Halt,12.935329000000001,77.511242,Karnataka,SWR,True
GNC,Gandhinagar Capital,23.233379,72.62916200000001,Gujarat,WR,True
GND,Govindgarh Malikpur,27.240582,75.64500100000001,Rajasthan,NWR,True
GNG,Gauriganj,26.20341,81.68672600000001,,,True
GNGD,Gangadharpur,19.815673,85.29323500000001,,,True
GNH,Gangakher,18.973377,76.755511,Maharashtra,SCR,True
GNK,Garhnokha,25.09724423,84.12283778,Bihar,ECR,True
GNNA,Ganganiyan,25.265514,86.593002,,,True
GNO,Goregaon Road,18.162498,73.30253,Maharashtra,KR,True
GNP,Ghanpur,17.8506252,79.3768995,,,True
GNPR,Gunupur,19.069058897799998,83.8099599005,Orissa,ECoR,True
GNQ,Godhani,21.21103,79.068176,,,True
GNR,Gadiganuru,15.219036000000001,76.599178,Karnataka,SWR,True
GNRL,Gangraul Halt,28.28297,77.75473000000001,,,True
GNS,Ghonsor,22.658083,79.95091,Madhya Pradesh,SECR,True
GNST,Gandhi Smriti,20.920848,72.921021,,,True
GNT,Guntur,16.300784,80.44197299999999,,,True
GNU,Ganaur,29.130776,77.01074999999999,,,True
GNV,Gandevi,,,,,False
GNVR,Gondwanavisapur,19.8826389297,79.3287230096,,,True
GNW,Gangiwara,22.097988,78.846139,Madhya Pradesh,CR,True
GNWA,Ghunwara,,,,,False
GOA,Gohad Road,26.480421000000003,78.439153,Madhya Pradesh,NCR,True
GOC,Ponmalai,10.791837,78.709755,,,True
GODA,Godda,,,,,False
GOGH,Gossaigaon Hat,26.4291071597,89.9715891956,,,True
GOH,Garot,24.2790919912,75.68432197690001,,,True
GOK,Gokarna Road,14.582791,74.36719699999999,Karnataka,KR,True
GOL,Goilkera,22.505290000000002,85.37935200000001,,,True
GOM,Gogamukh,,,,,False
GOPG,Gopalganj,26.454202,84.43554700000001,Bihar,NER,True
GOS,Ghosrana,27.179904,76.90338,,,True
GOTN,Gotan,26.652200999999998,73.737284,,,True
GOY,Govindpuri,26.454423,80.313203,,,True
GP,Raj Gangpur,22.186062000000003,84.58205099999999,,,True
GPAE,Guptipara,23.197355,88.4178,West Bengal,ER,True
GPB,Ghatprabha,16.240718896,74.7598229541,Karnataka,SWR,True
GPC,Ghatpindrai,22.952676,79.26630999999999,Madhya Pradesh,WCR,True
GPD,Gummidipundi,13.409631,80.123431,,,True
GPH,Garpos,22.134204,84.418434,,,True
GPI,Gajapatinagaram,18.293291,83.33390200000001,,,True
GPJ,Gorapur,18.346936,82.79406,Andhra Pradesh,ECoR,True
GPU,Gulapalyamu,15.087043,77.39921,,,True
GPY,Gangayaplle,14.55411935,78.71746345,,,True
GPZ,Gohpur,,,,,False
GQN,Garhani,25.4118931462,84.5696156628,Bihar,ECR,True
GRA,Gharaunda,29.541636,76.96575000000001,,,True
GRB,Garh-dhrubbeswar,23.509341,86.617006,West Bengal,SER,True
GRBL,Garudubilli,18.214489999999998,83.350493,,,True
GRCP,G Ramchandrapur Ph,19.990686,83.33018200000001,,,True
GRF,Gambhiri Road,24.693873,74.671009,Rajasthan,WR,True
GRH,Ghorasahan,26.82028731,85.12762727,,,True
GRHI,Garhi,,,,,False
GRI,Guriya,25.998261,73.955291,Rajasthan,NWR,True
GRKA,Gurha Kemla,28.313585999999997,76.25524899999999,,,True
GRKN,Gorakhnath,20.308158000000002,86.260098,Orissa,ECoR,True
GRL,Goraul,25.931048999999998,85.318477,,,True
GRMA,Ghormara,24.442298,86.86392,Jharkhand,ER,True
GRMP,Ganga Rampur,25.390399,88.516447,,,True
GRMR,Garhi Manikpur,25.786329,81.40315299999999,Uttar Pradesh,NR,True
GRO,Gurra,22.632067,77.86729,Madhya Pradesh,WCR,True
GRRU,Guraru,24.811113,84.791831,,,True
GRWD,Ghorawadi,18.720585,73.69698199999999,,,True
GRX,Gaura,25.749367000000003,82.091774,,,True
GSL,Godapeasal,22.530677,87.320806,West Bengal,SER,True
GSO,Ghaso,29.531288,76.14336899999999,Haryana,NR,True
GSP,Gurdaspur,32.044111,75.420769,Punjab,NR,True
GSPR,Gosalpur,23.381806,80.059225,Madhya Pradesh,WCR,True
GSRM,Gauri Sriram,26.7699800293,84.1867607922,,,True
GSW,Gursar Shnewala,30.138926513900003,74.8861198969,Punjab,NWR,True
GT,Ghatkesar,17.453116,78.678217,,,True
GTA,Golanthra,19.219065,84.740668,,,True
GTD,Gourinathdham,23.396293999999997,86.275105,,,True
GTHT,Ghataro Halt,,,,,False
GTI,Ghutai,25.289429766,79.4413220264,Uttar Pradesh,NCR,True
GTJT,Getor Jagatpura,26.836925,75.832384,,,True
GTK,Ghutku,22.16819,82.085321,,,True
GTL,Guntakal,15.17556,77.36661099999999,,,True
GTLM,Gotlam,18.111319,83.39573399999999,,,True
GTM,Ghatampur,26.151304,80.174712,Uttar Pradesh,NCR,True
GTNR,Gomati Nagar,26.860344,81.003433,,,True
GTS,Ghatsila,22.58616,86.479768,,,True
GTST,Gautamsthan,25.7868591282,84.6634794519,,,True
GTT,Gomta,21.873814999999997,70.72970199999999,Gujarat,WR,True
GTU,Ghat Nandur,18.722977999999998,76.563483,Maharashtra,SCR,True
GTX,Gothangam,21.294043,72.880104,,,True
GUA,Gua,22.218519,85.381896,Jharkhand,SER,True
GUB,Gularbhoj,29.11078373,79.30114461,Uttarakhand,NER,True
GUD,Galudih,22.648871999999997,86.410494,,,True
GUG,Garh Jaipur,23.416141999999997,86.142459,,,True
GUH,Guldhar,28.703751999999998,77.455792,Uttar Pradesh,NR,True
GUNA,Guna,24.6405,77.314104,,,True
GUP,Gauripur,26.078321,89.952056,Assam,NFR,True
GUR,Ganagapur Road,17.340443,76.5903,,,True
GUU,Gundratimadugu,17.532281,80.079953,Andhra Pradesh,SCR,True
GUV,Guruvayur,10.596896,76.045457,Kerala,SR,True
GVA,Ganguvada Ph,18.66763705,84.1072235,Andhra Pradesh,ECoR,True
GVB,Guneru Bamori,24.4617725676,78.0625395081,,,True
GVD,Gholvad,20.08688,72.73799100000001,Maharashtra,WR,True
GVG,Govindgarh,30.6694834261,76.2970739075,,,True
GVH,Govind Garh,27.499556,76.98805800000001,Rajasthan,NCR,True
GVI,Garividi,18.2732681907,83.5308410095,,,True
GVL,Gudlavalleru,16.348371,81.046037,Andhra Pradesh,SCR,True
GVN,Godavari,17.007707,81.77083,,,True
GVR,Goresuar,26.526055630000002,91.72046680000001,,,True
GW,Girwar,23.838185999999997,78.936311,,,True
GWA,Ganj Dundwara,27.7264028171,78.939319176,,,True
GWD,Gadwal,16.22509,77.80967199999999,,,True
GWH,Ghoshawar,25.737421135399998,85.24335073670001,,,True
GWL,Gwalior,26.216483,78.18229199999999,,,True
GWM,Gannavaram,16.555839,80.795715,,,True
GWV,Gowdavalli,17.609541,78.46819099999999,Andhra Pradesh,SCR,True
GY,Gooty,15.149208,77.625823,,,True
GYJ,Gooty Junction  Cabin,15.140041,77.650955,,,True
GYM,Gudiyattam,12.937470999999999,78.916157,,,True
GYN,Gyanpur Road,25.280144010999997,82.4272883557,Uttar Pradesh,NER,True
GZB,Ghaziabad,28.649702,77.431099,,,True
GZH,Gulzarbagh,25.597542,85.205232,,,True
GZKA,Gazika,27.607734,76.655091,,,True
GZL,Gazulapalli,15.430850000000001,78.600125,,,True
GZM,Gour Malda,24.947944439999997,88.11078197,,,True
GZN,N Ghaziabad,28.674404,77.43800800000001,Uttar Pradesh,NR,True
GZO,Gazole,25.224984,88.19888499999999,,,True
HA,Hargaon,27.769192,80.728229,Uttar Pradesh,NER,True
HAA,Harwada,14.740761999999998,74.259657,Karnataka,KR,True
HAB,Bah,,,,,False
HAD,Haripad,9.279602,76.46222900000001,Kerala,SR,True
HAN,Hindaun City,26.756164000000002,77.03168600000001,Rajasthan,WCR,True
HAPA,Hapa,22.468974,70.11814,Gujarat,WR,True
HAQ,Hastavarmu,14.218403,79.1216,,,True
HAR,Hamirpur Road,26.016513,80.190689,Uttar Pradesh,NCR,True
HAS,Hassan,13.003182,76.117359,Karnataka,SWR,True
HAT,Hathuran,21.501091000000002,72.969512,,,True
HATB,Hatibari,21.309386,84.11793899999999,,,True
HAUR,Haur,22.365254,87.655069,,,True
HBF,Hadobhangi,18.8219370968,83.94176085389999,Orissa,ECoR,True
HBI,Hgribomanahalli,,,,,False
HBL,Hombal,15.520135999999999,75.576122,Karnataka,SWR,True
HBLN,Hbl Nagar,17.134017,78.27355,,,True
HBS,Hebsur,15.42206,75.283878,Karnataka,SWR,True
HBU,Halbarga,17.988470000000003,77.298175,Karnataka,SCR,True
HCM,Hrschndrapuram,18.4790934357,84.1214378076,,,True
HCNR,Hari Chandanpur,21.328476000000002,85.795395,Orissa,ECoR,True
HCP,Harchandpur,26.34316,81.160841,,,True
HCR,Harischandrpur,25.403999000000002,87.867051,,,True
HD,Harda,22.338414,77.10084,Madhya Pradesh,WCR,True
HDA,Hirnoda,26.885336000000002,75.327459,,,True
HDB,Haldibari,26.334952,88.78193599999999,,,True
HDD,Haddinagundu,15.153264,76.979148,Karnataka,SCR,True
HDE,Hardas Bigha,25.496924,85.3276678,,,True
HDGR,Hadgaon Road,19.332338999999997,77.722863,Maharashtra,SCR,True
HDK,Handia Khas,25.357472,82.18941,Uttar Pradesh,NER,True
HDL,Hodal,27.886147,77.38869,,,True
HDN,Haidarnagar,24.498081,83.951049,,,True
HDP,Hadapsar,18.526887000000002,73.927844,,,True
HDU,Hardua,23.9150542164,80.2834127417,,,True
HDW,Haldwani,29.215097,79.533732,Uttarakhand,NER,True
HEB,Hebbal,13.042299,77.58606,,,True
HEI,Heggere Halt,13.341342,77.048296,Karnataka,SWR,True
HEM,Himayatnagar,19.416708999999997,77.868855,Maharashtra,SCR,True
HER,Her,18.4269033932,76.97130647339999,Maharashtra,SCR,True
HET,Hetampur,26.611148,77.942969,,,True
HFZ,Hafizpeta,17.482275,78.36265499999999,,,True
HG,Hotgi,17.565668000000002,75.989943,,,True
HGH,Haidergarh,26.621533,81.363162,,,True
HGI,Hagari,15.1512387259,77.0517473206,Karnataka,SCR,True
HGL,Harangul,18.385198,76.48091199999999,Maharashtra,CR,True
HGR,Himgir,21.876503999999997,83.742815,,,True
HGT,Hinganghat,20.542631,78.83392500000001,,,True
HHL,Hirehali,13.2815759392,77.1887639459,Karnataka,SWR,True
HIJ,Hijli,22.319921,87.32016899999999,,,True
HIKD,Hallikhed K,,,,,False
HIL,Hilsa,25.317354,85.277079,Bihar,ECR,True
HIP,Haldipada,21.571438999999998,86.996648,,,True
HIR,Harinagar,27.156647,84.324507,Bihar,ECR,True
HISE,Hirisave,,,,,False
HJI,Hojai,26.001794,92.851752,Assam,NFR,True
HJP,Hajipur,25.702909000000002,85.2155,,,True
HK,Helak,27.234442,77.378757,,,True
HKD,Hailakandi,24.680276000000003,92.56789,Assam,?,True
HKG,Hirakud,21.479827,83.905097,,,True
HKL,Harkia Khal,24.363234000000002,74.91966500000001,Rajasthan,WR,True
HLAR,Hole Alur,15.81959,75.64646099999999,Karnataka,SWR,True
HLDR,Haldaur,29.290081553100002,78.275060462,Uttar Pradesh,NR,True
HLE,Heelalige,12.813180000000001,77.710974,Karnataka,SWR,True
HLK,Holalkere,14.038157957300001,76.1300544724,Karnataka,SWR,True
HLKH,Hallikhed,,,,,False
HLN,Hole Narsipur,12.786494999999999,76.24646,Karnataka,SWR,True
HLR,Halisahar,22.921498999999997,88.436792,West Bengal,ER,True
HLV,Haliyuru,14.222474,76.336804,Karnataka,SWR,True
HLW,Hirnawali,29.710120646310926,74.27241649478674,Rajasthan,NWR,True
HLX,Hilara,24.951767,92.62051100000001,Assam,NFR,True
HLZ,Haldia,22.045284,88.06589,West Bengal,SER,True
HM,Hadmatiya,22.4279053359,70.47043762019999,Gujarat,WR,True
HMA,Humma,19.443283,85.07588799999999,,,True
HMBD,Humnabad,,,,,False
HMG,Hamirgarh,25.187264,74.616939,Rajasthan,NWR,True
HMH,Hanumangarh,29.614904,74.297633,Rajasthan,NWR,True
HMK,Hindumalkote,30.147102999999998,73.925834,Rajasthan,NR,True
HML,Helem,,,,,False
HMO,Hanumangarhtown,29.574220545495677,74.33120188303292,Rajasthan,NWR,True
HMRR,Hamarapur,18.81964,73.086161,Maharashtra,CR,True
HMT,Himmatnagar,23.591655,72.960358,Gujarat,WR,True
HMY,Harmuti,,,,,False
HNA,Honnavar,14.316931,74.433196,Karnataka,KR,True
HND,Hindol Road,20.768563,85.424456,,,True
HNK,Hanakere,12.565639000000001,76.979837,Karnataka,SWR,True
HNL,Hingoli Deccan,19.726357,77.146758,Maharashtra,SCR,True
HNM,Hinautaramban,24.575192,80.94306200000001,Madhya Pradesh,WCR,True
HNMN,Hanuman Station,15.1495189968,77.37687315369999,,,True
HNPA,Handapa,20.943324,84.684665,,,True
HNS,Hansi,29.088276999999998,75.94724099999999,Haryana,NWR,True
HOH,Honaganahalli,16.679401000000002,75.732815,Karnataka,SWR,True
HOJ,Hamitonganj,26.688907,89.416841,West Bengal,NFR,True
HOL,Hol,21.198376,74.784857,,,True
HP,Haripur,26.012397,74.024928,Rajasthan,NWR,True
HPG,Huppuguda,17.34071,78.48196499999999,,,True
HPGM,Haripur Gram,20.133571999999997,85.707856,,,True
HPHI,Harapanahalli,,,,,False
HPKA,Hinotia Pipalkhera,24.550797000000003,77.770415,,,True
HPLE,Hatpuraini,25.1558255368,86.9850695752,Bihar,ER,True
HPO,Hasanpur Road,25.714772,86.18537099999999,,,True
HPP,Harpalpur,25.290501,79.33546100000001,Madhya Pradesh,NCR,True
HPT,Hospet,15.286807,76.38578,Karnataka,SWR,True
HPU,Hapur,28.739613,77.77957599999999,,,True
HQR,Hirenanduru,17.258215,76.872212,,,True
HR,Harpalu,28.569053803099997,75.4910470972,Rajasthan,NWR,True
HRG,Hirdagarh,22.142795,78.517436,Madhya Pradesh,CR,True
HRI,Hardoi,27.399414,80.147877,,,True
HRLI,Harlaya,,,,,False
HRN,Harauni,26.70651,80.74800300000001,,,True
HRNR,Hira Nagar,32.487007000000006,75.268733,Jammu and Kashmir,NR,True
HRPG,Harpalganj,25.947582999999998,82.405421,,,True
HRR,Harihar,14.515431,75.812314,Karnataka,SWR,True
HRS,Hathras,27.62483,78.13706699999999,,,True
HRSN,Harisinga,26.72438,91.985001,,,True
HRT,Harnaut,25.371762836200002,85.5407224109,Bihar,ECR,True
HRW,Harrawala,30.260892,78.097705,Uttarakhand,NR,True
HSA,Hasimara,26.72689,89.347661,West Bengal,NFR,True
HSD,Hosdurga Road,13.8632737545,76.1332331232,Karnataka,SWR,True
HSDA,Hansdiha,24.6141943022,87.0849798193,,,True
HSI,Harsauli,27.864848000000002,76.615189,Rajasthan,NWR,True
HSK,Harishanker Rd,20.6267890734,82.7660362524,,,True
HSP,Hasanparti Road,18.078262,79.50184999999999,,,True
HSR,Hisar,29.152341,75.724305,Haryana,NWR,True
HSRA,Hosur,12.717606,77.822839,Tamil Nadu,SWR,True
HSX,Hoshiarpur,31.5240737,75.9055848,Punjab,NR,True
HTC,Hathras City,27.599816899999997,78.05506869999999,,,True
HTD,Hatundi,26.354279161199997,74.6445661014,Rajasthan,NWR,True
HTE,Hatia,23.311612999999998,85.308218,,,True
HTK,Hatkanangale,16.748424,74.42206700000001,Maharashtra,CR,True
HTL,Hatikhali,25.611069999999998,93.09084800000001,Assam,NFR,True
HTLA,Hatola,,,,,False
HTN,Hatna Pur,21.761852,78.334344,,,True
HTNL,Hitnal,15.335637,76.291469,Karnataka,SWR,True
HTW,Hathua,26.3689018769,84.3402527405,Bihar,NER,True
HTZ,Hathidah,25.367027,85.987826,,,True
HTZU,Hathidah  Upper,25.351823,85.987422,,,True
HUDU,Hundur Halt,,,,,False
HUFP,Harauli Fatehpur,,,,,False
HUP,Hindupur,13.819144000000001,77.500362,,,True
HVD,Halvad,23.0185158,71.1829095,,,True
HVL,Honnavalli Rd,13.2744988982,76.39004938960001,Karnataka,SWR,True
HVR,Haveri,14.7943,75.410686,Karnataka,SWR,True
HW,Haridwar,29.947787,78.15489899999999,Uttarakhand,NR,True
HWH,Howrah,22.584077999999998,88.34099900000001,,,True
HX,Cuddapah,14.451690000000001,78.829184,,,True
HYB,Hyderabad,17.393362999999997,78.467377,Andhra Pradesh,SCR,True
HYT,Hayaghat,26.020321,85.87821199999999,,,True
HZBN,Hazaribagh Town,,,,,False
HZD,Hazaribagh Rd,24.174583,85.892035,,,True
IAA,Indara,25.987832,83.61961099999999,,,True
IAM,Mai Halt,25.156632436000002,84.9878194543,,?,True
IB,Ib,21.815777,83.94878100000001,,,True
IBL,Indrabil,23.445293999999997,86.78164699999999,West Bengal,SER,True
IDG,Indargarh,25.727874,76.232938,,,True
IDGJ,Iradatganj,25.317889,81.81928099999999,Uttar Pradesh,NCR,True
IDH,Idgah Agra,27.17265,77.997807,,,True
IDM,Indemau,26.318344,80.767021,Uttar Pradesh,NR,True
IDP,Indupalli,16.479094,80.87706899999999,Andhra Pradesh,SCR,True
IDR,Indi Road,17.211288999999997,75.919616,Karnataka,SWR,True
IDS,Ishardaspur,25.947848999999998,81.253954,,,True
IGP,Igatpuri,19.694053,73.56237899999999,,,True
IGU,Irugur,11.017199,77.06913399999999,,,True
IHP,Inchhapuri,28.319499,76.7189807,Haryana,NR,True
IJK,Irinjalakuda,10.339456,76.280924,,,True
IK,Ikran,27.211065,77.608741,,,True
IKI,Itikyala,16.074589,77.852531,,,True
IKK,Ikkar,29.891989,78.099997,Uttarakhand,NR,True
IKR,Iklehra,22.207929,78.711385,Madhya Pradesh,CR,True
IMAM,Imampuram,,,,,False
IMGE,Ismailpur,24.815523000000002,84.723433,,,True
IMR,Ibrahimpur,16.802926,75.719362,Karnataka,SWR,True
INDB,Indore,22.71757,75.868429,Madhya Pradesh,WR,True
INJ,Innanje,13.2555864292,74.7612195679,,,True
INK,Intakanne,17.727522,79.860507,Andhra Pradesh,SCR,True
INP,Indapur,18.297688,73.24465000000001,Maharashtra,KR,True
IPL,Idapalli,10.034338,76.298271,,,True
IPM,Ichchpuram,19.110752,84.680427,,,True
IPPM,Ipurupalem,15.851913000000001,80.38512200000001,,,True
IPR,Islampur,25.138577101499997,85.2173007153,Bihar,ECR,True
IRA,Israna,29.291379,76.85285999999999,Haryana,NR,True
IRP,Iravipuram,8.866947999999999,76.623059,,,True
ISA,Isarda,26.170515,76.030637,,,True
ISH,Isarwara,23.927214,78.548987,,,True
ISHN,Ishanagar,,,,,False
ISM,Ismaila Haryana,28.796977000000002,76.74656300000001,Haryana,NR,True
ITA,Itola,22.149889,73.156746,,,True
ITE,Intiyathok,27.275552861799998,82.0254415802,Uttar Pradesh,NER,True
IZN,Izzatnagar,28.388265999999998,79.421171,Uttar Pradesh,NER,True
J,Jalna,19.830781,75.893142,Maharashtra,SCR,True
JAA,Jhalida,23.370005,85.97528199999999,,,True
JAB,Yamuna Bridge,27.191512,78.03812699999999,,,True
JAC,Jalsu,26.844883,74.194547,,,True
JAIS,Jais,26.262162,81.51914,,,True
JAJ,Jhajha,24.779456,86.399854,,,True
JALD,Jaliya Devani,22.420182999999998,70.399597,Gujarat,WR,True
JAM,Jamnagar,22.493992,70.053879,Gujarat,WR,True
JAMA,Jama,24.345509,87.14492,Jharkhand,ER,True
JAO,Jaora,23.627772999999998,75.11563199999999,Madhya Pradesh,WR,True
JAQ,Jandrapeta,15.809517,80.333681,,,True
JAT,Jammutavi,32.706975,74.880117,Jammu and Kashmir,NR,True
JAUA,Jamua,,,,,False
JBD,Jallalabd,30.60775,74.268446,Punjab,NR,True
JBGD,Jabbalgudda,,,,,False
JBK,Jabbambhotla Krishnapuram,15.551155999999999,79.071072,,,True
JBN,Jogbani,26.402263,87.263262,,,True
JBO,Jamadoba Ph,23.715138999999997,86.410031,Jharkhand,SER,True
JBP,Jabalpur,23.164636,79.950919,Madhya Pradesh,WCR,True
JBS,Jadoli Ka Bas,27.539231,76.880759,Rajasthan,NCR,True
JBU,Jaabugam,22.28593,73.76050000000001,Gujarat,WR,True
JBX,Jabri,23.294103999999997,76.889341,,,True
JCH,Jetha Chandan,26.999949,71.308307,Rajasthan,NWR,True
JCL,Jadcherla,16.752658,78.141972,,,True
JCNR,Juchandra,19.35986171,72.87245142,Maharashtra,CR,True
JDA,Jasoda,27.08393,79.820294,,,True
JDB,Jagdalpur,19.066004,82.013757,Chhattisgarh,ECoR,True
JDH,Jam Jodhpur,21.906659,70.03138700000001,Gujarat,WR,True
JDL,Jagdevwala,28.3108582783,73.455749812,Rajasthan,NWR,True
JEA,Nakaha Jungle,26.803135,83.360755,Uttar Pradesh,NER,True
JER,Jaleswar,21.79749,87.22049100000001,,,True
JES,Jaitsar,29.342839,73.65228900000001,,,True
JEUR,Jeur,18.260933,75.16247100000001,,,True
JFD,Jiadhal,,,,,False
JGA,Jogiara,26.407114392700002,85.74673274050001,,,True
JGLP,Jatinga Lumpur,,,,,False
JGM,Jhargram,22.4549644863,86.9985316705,,,True
JGN,Jagraon,30.801197,75.47275900000001,Punjab,NR,True
JGNR,Jogendranagar,23.812162,91.310464,Tripura,NFR,True
JGP,Jalalpur,26.586308000000002,84.311942,,,True
JGR,Jaswantnagar,26.872978000000003,78.893731,,,True
JHD,Jehanabad,25.224705,84.989964,Bihar,ECR,True
JHDC,Jahanbad Court,25.2011434752,84.98415622680001,Bihar,ECR,True
JHIR,Jhir,26.852187381900002,76.1146920331,,,True
JHJ,Jhajjar,,,,,False
JHL,Jakhal,29.8018131127,75.8245009833,Haryana,NR,True
JHN,Jakhim,24.8288034748,84.52567784239999,,,True
JHT,Junehta,22.78247,78.596143,Madhya Pradesh,WCR,True
JHW,Jhalawar Road,24.541893,75.919686,,,True
JI,Jhusi,25.431145,81.91664399999999,Uttar Pradesh,NER,True
JIBI,Jolaibari,,,,,False
JID,Jagi Road,26.126113999999998,92.197461,Assam,NFR,True
JIND,Jind,29.328875999999998,76.28961699999999,Haryana,NR,True
JIT,Jirat,23.098255,88.461461,West Bengal,ER,True
JITE,Jite,18.842284,73.119827,,,True
JJ,Jajau,26.934561,77.936725,,,True
JJG,Jiaganj,24.244268,88.27698,West Bengal,ER,True
JJK,Jhinjhak,26.554994,79.734225,,,True
JJKR,Jajpur K Road,20.943544,86.132518,,,True
JJN,Jhunjhunu,28.106884063857194,75.39017865434289,Rajasthan,NWR,True
JJP,Jhanjharpur,26.228493,86.267833,Bihar,?,True
JJR,Jejuri,18.286557,74.171451,Maharashtra,CR,True
JJT,Jai Jai Wanti,29.16948,76.36926500000001,Haryana,NR,True
JJTI,Jhanjhitoli Halt,,,,,False
JJW,Jojwa,22.253213000000002,73.642431,Gujarat,WR,True
JKAR,Jaklair,,,,,False
JKB,Jakhalabandha,26.563801,92.991109,Assam,NFR,True
JKDP,Jankidaipur,19.888365,85.81927,,,True
JKE,Jukehi,23.986873000000003,80.432389,Madhya Pradesh,WCR,True
JKHI,Jakhodlkhera,29.209394,75.57373,Haryana,NWR,True
JKN,Jakhanian,25.740942,83.369563,Uttar Pradesh,NER,True
JKNI,Jharkhandi,27.4330507545,82.17975597290001,Uttar Pradesh,NER,True
JKO,Jakkalacheruvu,15.109121,77.726953,,,True
JKPR,Jakhapura,20.917821,86.06533999999999,,,True
JKR,Jaulkhera,21.838466,78.216684,,,True
JKT,Jekot,22.865616,74.15935400000001,,,True
JKZ,Jitakheri,29.0117786412,75.9873709528,Haryana,?,True
JL,Jalgaon,21.018114999999998,75.56287499999999,,,True
JLD,Jarwal Road,27.120389,81.540406,,,True
JLL,Jalalganj,25.612516,82.772465,,,True
JLN,Jakhalaun,24.547359,78.341911,,,True
JLPH,Jalalpur Halt,,,,,False
JLR,Jetalsar,21.729374,70.57391,Gujarat,WR,True
JLS,Jalesar Road,27.44546,78.16993,,,True
JLWC,Jhalawar City,,,,,False
JM,Jalamb,20.813007000000002,76.573236,,,True
JMD,Jamdha,20.574085,74.98554700000001,Maharashtra,CR,True
JMDG,Jammalamadugu,,,,,False
JMKT,Jamikunta,18.290021,79.476918,,,True
JML,Jumnal,16.723002286099998,75.7141335645,,,True
JMP,Jamalpur,25.313906,86.492285,,,True
JMPT,Jimidipeta,19.044582000000002,83.42234400000001,,,True
JMQ,Jamirghata,24.916623,88.06775999999999,,,True
JMRA,Jamira,24.307199,92.527405,Assam,?,True
JMS,Jamsar,28.24751,73.398985,Rajasthan,?,True
JMT,Jamtara,23.958904,86.805183,,,True
JMU,Jamui,24.971949,86.25477500000001,,,True
JMV,Jambara,21.943048,78.251975,Madhya Pradesh,CR,True
JNA,Julana,29.120124,76.396508,Haryana,NR,True
JND,Junagadh,21.530606,70.457612,Gujarat,WR,True
